"Timestamp","DeviceID","Channel","SensorName","SensorID","DataType","Unit","Value"
"2019-10-11T13:43:48.617Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","66"
"2019-10-11T13:43:33.547Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.9"
"2019-10-11T13:43:18.511Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.7"
"2019-10-11T13:43:03.515Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.5"
"2019-10-11T13:42:48.490Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.6"
"2019-10-11T13:42:33.826Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.7"
"2019-10-11T13:42:18.511Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.8"
"2019-10-11T13:42:03.479Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.7"
"2019-10-11T13:41:48.590Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.4"
"2019-10-11T13:41:33.582Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.3"
"2019-10-11T13:41:18.449Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.3"
"2019-10-11T13:41:03.414Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.3"
"2019-10-11T13:40:48.761Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65.2"
"2019-10-11T13:40:33.447Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65"
"2019-10-11T13:40:19.021Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65"
"2019-10-11T13:40:03.414Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","65"
"2019-10-11T13:39:48.409Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.8"
"2019-10-11T13:39:33.384Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.8"
"2019-10-11T13:39:18.344Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.8"
"2019-10-11T13:39:03.356Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.9"
"2019-10-11T13:38:48.314Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.6"
"2019-10-11T13:38:33.414Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.6"
"2019-10-11T13:38:18.285Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.4"
"2019-10-11T13:38:03.584Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.6"
"2019-10-11T13:37:48.355Z","e98a7f60-ec1f-11e9-a4a3-7d841ff78abf","2","Humidity","dae414c0-ec20-11e9-a4a3-7d841ff78abf","analog_sensor","%","64.5"
